Id,FriendlyName,ShortName,Category,Priority,ForceShow,ArmorClass
_56e33634d2720bd8058b456b,Duffle bag,Duffle,Backpacks,0 None,FALSE,-1
_56e33680d2720be2748b4576,Transformer Bag,T-Bag,Backpacks,0 None,FALSE,-1
_56ea6fafd2720b844b8b4593,Noveske KX3 5.56x45 flash hider,KX3 556,Muzzle Devices,0 None,FALSE,-1
_56ea70acd2720b844b8b4594,Hensoldt FF 4-16x56 scope,FF 4-16,Sights,0 None,FALSE,-1
_56ea7165d2720b6e518b4583,AR-15 Badger Ordnance Tactical Charging Handle Latch,BOTL,Charging Handles,0 None,FALSE,-1
_56ea7293d2720b8d4b8b45ba,P226 Sight Mount 220-239 rear sight bearing,SM220-239,Mounts,0 None,FALSE,-1
_56ea8180d2720bf2698b456a,KAC QDC 5.56x45 flash suppressor kit,QDC 556,Muzzle Devices,3 High,FALSE,-1
_56ea8222d2720b69698b4567,SV-98 bipod,SV98 Bipod,Bipods,0 None,FALSE,-1
_56ea8d2fd2720b7c698b4570,AR-15 Windham Weaponry Rail Gas Block,RGBlock,Gas Blocks,0 None,FALSE,-1
_56ea9461d2720b67698b456f,Gas block,Gas block,Parent Element,-1 Blacklist,FALSE,-1
_56eabcd4d2720b66698b4574,Daniel Defense MK12 Low Profile Gas Block,MK12,Gas Blocks,0 None,FALSE,-1
_56eabf3bd2720b75698b4569,Magpul MOE Carbine stock (Black),MOE,Stocks & Chassis,0 None,FALSE,-1
_570fd6c2d2720bc6458b457f,EOTech 553 holographic sight,553,Sights,0 None,FALSE,-1
_570fd721d2720bc5458b4596,Walther MRS reflex sight,MRS,Mounts,0 None,FALSE,-1
_570fd79bd2720bc7458b4583,OKP-7 reflex sight,OKP-7,Mounts,0 None,FALSE,-1
_5710c24ad2720bc3458b45a3,F-1 hand grenade,F-1,Throwables,2 Medium,FALSE,-1
_571659bb2459771fb2755a12,AR-15 Damage Industries ECS pistol grip (FDE),ECS FDE,Pistol Grips,0 None,FALSE,-1
_571a12c42459771f627b58a0,TT-33 7.62x25 TT pistol,TT,Pistols,0 None,FALSE,-1
_571a26d524597720680fbe8a,TT 7.62x25 116mm barrel,TT 116mm,Barrels,0 None,FALSE,-1
_571a279b24597720b4066566,TT 7.62x25 121mm homespun threaded barrel,TT 121mm thr.,Barrels,0 None,FALSE,-1
_571a282c2459771fb2755a69,TT side grips,TT grips,Pistol Grips,0 None,FALSE,-1
_571a28e524597720b4066567,TT 7.62x25 makeshift sound suppressor,TT supp.,Muzzle Devices,0 None,FALSE,-1
_571a29dc2459771fb2755a6a,TT 7.62x25 tt-105 8-round magazine,tt-105,Magazines,0 None,FALSE,-1
_57235b6f24597759bf5a30f1,AN/PVS-14 Night Vision Monocular,PVS-14,Night Vision,3 High,FALSE,-1
_572b7adb24597762ae139821,Scav Vest,Scav Vest,Tactical Rigs,0 None,FALSE,-1
_572b7d8524597762b472f9d1,Baseball cap,Cap,Vanity,0 None,FALSE,-1
_572b7f1624597762ae139822,Balaclava,Balaclava,Vanity,0 None,FALSE,-1
_572b7fa124597762b472f9d2,Beanie,Beanie,Vanity,0 None,FALSE,-1
_572b7fa524597762b747ce82,Lower half-mask,Half-mask,Barter Items,0 None,FALSE,-1
_5732ee6a24597719ae0c0281,Waist pouch,Waist bag,Backpacks,0 None,FALSE,-1
_5733279d245977289b77ec24,Car battery,Car batt.,Barter Items,4 Ultra,FALSE,-1
_573474f924597738002c6174,Chainlet,Chainlet,Barter Items,0 None,FALSE,-1
_5734758f24597738025ee253,Golden neck chain,GoldChain,Barter Items,3 High,FALSE,-1
_573475fb24597737fb1379e1,Apollo Soyuz cigarettes,Apollo,Barter Items,0 None,FALSE,-1
_573476d324597737da2adc13,Malboro Cigarettes,Malboro,Barter Items,0 None,FALSE,-1
_573476f124597737e04bf328,Wilston cigarettes,Wilston,Barter Items,0 None,FALSE,-1
_5734770f24597738025ee254,Strike Cigarettes,Strike,Barter Items,0 None,FALSE,-1
_5734773724597737fd047c14,Can of condensed milk,Cond. milk,Provisions,0 None,FALSE,-1
_5734779624597737e04bf329,CPU Fan,CPU Fan,Barter Items,0 None,FALSE,-1
_573477e124597737dd42e191,PC CPU,CPU,Barter Items,0 None,FALSE,-1
_5734781f24597737e04bf32a,DVD drive,DVD,Barter Items,0 None,FALSE,-1
_573478bc24597738002c6175,Horse figurine,Horse,Barter Items,2 Medium,FALSE,-1
_5734795124597738002c6176,Insulating tape,Tape,Barter Items,0 None,FALSE,-1
_57347b8b24597737dd42e192,Classic matches,Matches,Barter Items,0 None,FALSE,-1
_57347baf24597738002c6178,RAM,RAM,Barter Items,0 None,FALSE,-1
_57347c1124597737fb1379e3,Duct tape,Duct tape,Barter Items,0 None,FALSE,-1
_57347c2e24597744902c94a1,Power supply unit,PSU,Barter Items,0 None,FALSE,-1
_57347c5b245977448d35f6e1,Bolts,Bolts,Barter Items,1 Low,FALSE,-1
_57347c77245977448d35f6e2,Screw nuts,Nuts,Barter Items,0 None,FALSE,-1
_57347c93245977448d35f6e3,Toothpaste,Toothpaste,Barter Items,0 None,FALSE,-1
_57347ca924597744596b4e71,Graphics card,GPU,Barter Items,5 Super,FALSE,-1
_57347cd0245977445a2d6ff1,T-Shaped plug,T-Plug,Barter Items,0 None,FALSE,-1
_57347d3d245977448f7b7f61,Rye croutons,Croutons,Provisions,0 None,FALSE,-1
_57347d5f245977448b40fa81,Can of humpback salmon,Humpback,Provisions,0 None,FALSE,-1
_57347d692459774491567cf1,Can of green peas,Peas,Provisions,0 None,FALSE,-1
_57347d7224597744596b4e72,Can of beef stew (Small),Tushonka,Provisions,0 None,FALSE,-1
_57347d8724597744596b4e76,Can of squash spread,Squash,Provisions,0 None,FALSE,-1
_57347d90245977448f7b7f65,Pack of oat flakes,Oatflakes,Provisions,0 None,FALSE,-1
_57347d9c245977448b40fa85,Can of herring,Herring,Provisions,0 None,FALSE,-1
_57347da92459774491567cf5,Can of beef stew (Large),Tushonka,Provisions,0 None,FALSE,-1
_5735fdcd2459776445391d61,7.62x25mm TT AKBS,AKBS,7.62x25,0 None,FALSE,-1
_5735ff5c245977640e39ba7e,7.62x25mm TT FMJ43,FMJ43,7.62x25,0 None,FALSE,-1
_573601b42459776410737435,7.62x25mm TT LRN,LRN,7.62x25,0 None,FALSE,-1
_573602322459776445391df1,7.62x25mm TT LRNPC,LRNPC,7.62x25,0 None,FALSE,-1
_5736026a245977644601dc61,7.62x25mm TT P gl,P,7.62x25,0 None,FALSE,-1
_573603562459776430731618,7.62x25mm TT Pst gzh,Pst,7.62x25,0 None,FALSE,-1
_573603c924597764442bd9cb,7.62x25mm TT PT gzh,PT,7.62x25,0 None,FALSE,-1
_573718ba2459775a75491131,9x18mm PM BZhT gzh,BZhT,9x18,0 None,FALSE,-1
_573719762459775a626ccbc1,9x18mm PM P gzh,P,9x18,0 None,FALSE,-1
_573719df2459775a626ccbc2,9x18mm PM PBM gzh,PBM,9x18,0 None,FALSE,-1
_57371aab2459775a77142f22,9x18mm PMM PstM gzh,PstM,9x18,0 None,FALSE,-1
_57371b192459775a9f58a5e0,9x18mm PM Ppe gzh,Ppe,9x18,0 None,FALSE,-1
_57371e4124597760ff7b25f1,9x18mm PM PPT gzh,PPT,9x18,0 None,FALSE,-1
_57371eb62459776125652ac1,9x18mm PM PRS gs,PRS,9x18,0 None,FALSE,-1
_57371f2b24597761224311f1,9x18mm PM PS gs PPO,PS PPO,9x18,0 None,FALSE,-1
_57371f8d24597761006c6a81,9x18mm PM PSO gzh,PSO,9x18,0 None,FALSE,-1
_5737201124597760fc4431f1,9x18mm PM Pst gzh,Pst,9x18,0 None,FALSE,-1
_5737207f24597760ff7b25f2,9x18mm PM PSV,PSV,9x18,0 None,FALSE,-1
_573720e02459776143012541,9x18mm PM RG028 gzh,RG028,9x18,0 None,FALSE,-1
_57372140245977611f70ee91,9x18mm PM SP7 gzh,SP7,9x18,0 None,FALSE,-1
_5737218f245977612125ba51,9x18mm PM SP8 gzh,SP8,9x18,0 None,FALSE,-1
_573722e82459776104581c21,9x18mm PM BZhT gzh ammo pack (16 pcs),BZhT,9x18,0 None,FALSE,-1
_573724b42459776125652ac2,9x18mm PM P gzh ammo pack (16 pcs),P,9x18,0 None,FALSE,-1
_5737250c2459776125652acc,9x18mm PM PBM gzh ammo pack (16 pcs),PBM,9x18,0 None,FALSE,-1
_5737256c2459776125652acd,9x18mm PMM PstM gzh ammo pack (16 pcs),PstM,9x18,0 None,FALSE,-1
_573725b0245977612125bae2,9x18mm PM Ppe gzh ammo pack (16 pcs),Ppe,9x18,0 None,FALSE,-1
_5737260b24597761224311f2,9x18mm PM PPT gzh ammo pack (16 pcs),PPT,9x18,0 None,FALSE,-1
_5737266524597761006c6a8c,9x18mm PM PRS gs ammo pack (16 pcs),PRS,9x18,0 None,FALSE,-1
_573726d824597765d96be361,9x18mm PM PS gs PPO ammo pack (16 pcs),PS PPO,9x18,0 None,FALSE,-1
_5737273924597765dd374461,9x18mm PM PSO gzh ammo pack (16 pcs),PSO,9x18,0 None,FALSE,-1
_573727c624597765cc785b5b,9x18mm PM Pst gzh ammo pack (16 pcs),Pst,9x18,0 None,FALSE,-1
_5737280e24597765cc785b5c,9x18mm PM PSV ammo pack (16 pcs),PSV,9x18,0 None,FALSE,-1
_5737287724597765e1625ae2,9x18mm PM RG028 gzh ammo pack (16 pcs),RG028,9x18,0 None,FALSE,-1
_573728cc24597765cc785b5d,9x18mm PM SP7 gzh ammo pack (16 pcs),SP7,9x18,0 None,FALSE,-1
_573728f324597765e5728561,9x18mm PM SP8 gzh ammo pack (16 pcs),SP8,9x18,0 None,FALSE,-1
_5737292724597765e5728562,5.45x39mm BP gs ammo pack (120 pcs),BP,5.45x39,0 None,FALSE,-1
_57372a7f24597766fe0de0c1,5.45x39mm BP gs ammo pack (120 pcs) damaged,BP,5.45x39,0 None,FALSE,-1
_57372ac324597767001bc261,5.45x39mm BP gs ammo pack (30 pcs),BP,5.45x39,1 Low,FALSE,-1
_57372b832459776701014e41,5.45x39mm BS gs ammo pack (120 pcs),BS,5.45x39,1 Low,FALSE,-1
_57372bad245977670b7cd242,5.45x39mm BS gs ammo pack (120 pcs) damaged,BS gs,5.45x39,1 Low,FALSE,-1
_57372bd3245977670b7cd243,5.45x39mm BS gs ammo pack (30 pcs),BS,5.45x39,1 Low,FALSE,-1
_57372c21245977670937c6c2,5.45x39mm BT gs ammo pack (120 pcs),BT,5.45x39,1 Low,FALSE,-1
_57372c56245977685e584582,5.45x39mm BT gs ammo pack (120 pcs) damaged,BT gs,5.45x39,1 Low,FALSE,-1
_57372c89245977685d4159b1,5.45x39mm BT gs ammo pack (30 pcs),BT,5.45x39,1 Low,FALSE,-1
_57372d1b2459776862260581,5.45x39mm PP gs ammo pack (120 pcs),PP,5.45x39,0 None,FALSE,-1
_57372d4c245977685a3da2a1,5.45x39mm PP gs ammo pack (120 pcs) damaged,PP,5.45x39,0 None,FALSE,-1
_57372db0245977685d4159b2,5.45x39mm PP gs ammo pack (30 pcs),PP,5.45x39,0 None,FALSE,-1
_57372deb245977685d4159b3,5.45x39mm PRS gs ammo pack (120 pcs),PRS,5.45x39,0 None,FALSE,-1
_57372e1924597768553071c1,5.45x39mm PRS gs ammo pack (120 pcs) damaged,PRS,5.45x39,0 None,FALSE,-1
_57372e4a24597768553071c2,5.45x39mm PRS gs ammo pack (30 pcs),PRS,5.45x39,0 None,FALSE,-1
_57372e73245977685d4159b4,5.45x39mm PS gs ammo pack (120 pcs),PS,5.45x39,0 None,FALSE,-1
_57372e94245977685648d3e1,5.45x39mm PS gs ammo pack (120 pcs) damaged,PS,5.45x39,0 None,FALSE,-1
_57372ebf2459776862260582,5.45x39mm PS gs ammo pack (30 pcs),PS,5.45x39,0 None,FALSE,-1
_57372ee1245977685d4159b5,5.45x39mm T gs ammo pack (120 pcs),T,5.45x39,0 None,FALSE,-1
_57372f2824597769a270a191,5.45x39mm T gs ammo pack (120 pcs) damaged,T,5.45x39,0 None,FALSE,-1
_57372f5c24597769917c0131,5.45x39mm T gs ammo pack (30 pcs),T,5.45x39,0 None,FALSE,-1
_57372f7d245977699b53e301,5.45x39mm US gs ammo pack (120 pcs),US,5.45x39,0 None,FALSE,-1
_57372fc52459776998772ca1,5.45x39mm US gs ammo pack (120 pcs) damaged,US,5.45x39,0 None,FALSE,-1
_5737300424597769942d5a01,5.45x39mm US gs ammo pack (30 pcs),US,5.45x39,0 None,FALSE,-1
_5737330a2459776af32363a1,5.45x39mm FMJ ammo pack (30 pcs),FMJ,5.45x39,0 None,FALSE,-1
_5737339e2459776af261abeb,5.45x39mm HP ammo pack (30 pcs),HP,5.45x39,0 None,FALSE,-1
_573733c72459776b0b7b51b0,5.45x39mm SP ammo pack (30 pcs),SP,5.45x39,0 None,FALSE,-1
_5739d41224597779c3645501,9x19mm Pst gzh ammo pack (16 pcs),Pst,9x19,0 None,FALSE,-1
_57486e672459770abd687134,OKP-7 reflex sight (dovetail),OKP-7 Dove,Sights,0 None,FALSE,-1
_574d967124597745970e7c94,Simonov SKS 7.62x39 carbine,SKS,Assault Carbines,0 None,FALSE,-1
_574dad8024597745964bf05c,SKS TOZ wooden stock (56-A-231 Sb.5),56-A-231 Sb.5,Stocks & Chassis,0 None,FALSE,-1
_574db213245977459a2f3f5d,SKS rear sight,SKS RS,Sights,0 None,FALSE,-1
_574eb85c245977648157eec3,Factory plan map,Factory,Tools,-1 Blacklist,FALSE,-1
_57505f6224597709a92585a9,Alyonka chocolate bar,Alyonka,Provisions,0 None,FALSE,-1
_575062b524597720a31c09a1,Can of Ice Green tea,IceGreen,Provisions,0 None,FALSE,-1
_57513f07245977207e26a311,Pack of Apple juice,Apple,Provisions,0 None,FALSE,-1
_57513f9324597720a7128161,Pack of Grand juice,Grand,Provisions,0 None,FALSE,-1
_57513fcc24597720a31c09a6,Pack of Vita juice,Vita,Provisions,0 None,FALSE,-1
_5751435d24597720a27126d1,Can of Max Energy energy drink,MaxEnergy,Provisions,0 None,FALSE,-1
_57514643245977207f2c2d09,Can of TarCola soda,TarCola,Provisions,0 None,FALSE,-1
_575146b724597720a27126d5,Pack of milk,Milk,Provisions,0 None,FALSE,-1
_5751487e245977207e26a315,Emelya rye croutons,Emelya,Provisions,0 None,FALSE,-1
_5751496424597720a27126da,Can of Hot Rod energy drink,Hot Rod,Provisions,0 None,FALSE,-1
_5751a25924597722c463c472,Army bandage,Bandage,Medical,0 None,FALSE,-1
_5751a89d24597722aa0e8db0,Golden Star balm,GoldenStar,Medical,3 High,FALSE,-1
_5755356824597772cb798962,AI-2 medkit,AI-2,Medical,0 None,FALSE,-1
_5755383e24597772cb798966,Vaseline balm,Vaseline,Medical,3 High,FALSE,-1
_576165642459773c7a400233,Saiga 12ga ver.10 12/76 semi-automatic shotgun,Saiga-12ga v.10,Shotguns,0 None,FALSE,-1
_576167ab2459773cad038c43,SOK-12 thread protection tube,SOK-12 thr.,Muzzle Devices,0 None,FALSE,-1
_576169e62459773c69055191,SOK-12 polymer handguard (Sb.7-1),Sb.7-1,Handguards,0 None,FALSE,-1
_57616a9e2459773c7a400234,SOK-12 12/76 sb.5 5-round magazine,Sb.5,Magazines,0 None,FALSE,-1
_57616c112459773cce774d66,SOK-12 dust cover (Sb.0-2),Sb.0-2,Receivers & Slides,0 None,FALSE,-1
_57616ca52459773c69055192,SOK-12 AK-style stock,SOK12 AK,Stocks & Chassis,0 None,FALSE,-1
_576a581d2459771e7b1bc4f1,Yarygin MP-443 Grach 9x19 pistol,MP-443 Grach,Pistols,0 None,FALSE,-1
_576a5ed62459771e9c2096cb,MP-443 Grach 9x19 18-round magazine,MP-443,Magazines,0 None,FALSE,-1
_576a63cd2459771e796e0e11,MP-443 Grach polymer pistol grip,MP443,Pistol Grips,0 None,FALSE,-1
_576a7c512459771e796e0e17,MP-443 Grach Zenit B-8 mount,B-8,Mounts,0 None,FALSE,-1
_576fd4ec2459777f0b518431,BelOMO PSO-1M2-1 4x24 scope,PSO-1M2-1,Sights,0 None,FALSE,-1
_577d128124597739d65d0e56,Burris FastFire Weaver Base,FFWB,Mounts,0 None,FALSE,-1
_577d141e24597739c5255e01,Burris FastFire 3 reflex sight,FF3,Sights,0 None,FALSE,-1
_577e1c9d2459773cd707c525,Printer paper,Paper,Barter Items,0 None,FALSE,-1
_5780cda02459777b272ede61,Dorm room 306 key,Dorm 306,Keys,0 None,FALSE,-1
_5780cf692459777de4559321,Dorm room 315 key,Dorm 315,Keys,0 None,FALSE,-1
_5780cf722459777a5108b9a1,Dorm room 308 key,Dorm 308,Keys,0 None,FALSE,-1
_5780cf7f2459777de4559322,Dorm room 314 marked key,Dorm mrk.,Keys,5 Super,FALSE,-1
_5780cf942459777df90dcb72,Dorm room 214 key,Dorm 214,Keys,2 Medium,FALSE,-1
_5780cf9e2459777df90dcb73,Dorm room 218 key,Dorm 218,Keys,0 None,FALSE,-1
_5780cfa52459777dfb276eb1,Dorm room 220 key,Dorm 220,Keys,3 High,FALSE,-1
_5780d0532459777a5108b9a2,Tarcone Director's office key,Director's,Keys,0 None,FALSE,-1
_5780d0652459777df90dcb74,Gas station office key,Gas office,Keys,0 None,FALSE,-1
_5780d07a2459777de4559324,Portable cabin key,Cabin,Keys,0 None,FALSE,-1
_57838ad32459774a17445cd2,VSS Vintorez 9x39 special sniper rifle,VSS Vintorez,Marksman Rifles,4 Ultra,FALSE,-1
_57838c962459774a1651ec63,VSS 9x39 integral barrel-suppressor,VSS supp.,Barrels,0 None,FALSE,-1
_57838e1b2459774a256959b1,VSS rear sight,VSS RS,Sights,0 None,FALSE,-1
_57838f0b2459774a256959b2,VSS 9x39 6L24 10-round magazine,6L24,Magazines,0 None,FALSE,-1
_57838f9f2459774a150289a0,VSS 9x39 6L25 20-round magazine,6L25,Magazines,0 None,FALSE,-1
_578395402459774a256959b5,VSS dust cover,VSS,Receivers & Slides,0 None,FALSE,-1
_578395e82459774a0e553c7b,VSS wooden stock,VSS Wood,Stocks & Chassis,0 None,FALSE,-1
_5783c43d2459774bbe137486,Simple wallet,Wallet,Container,2 Medium,FALSE,-1
_57864a3d24597754843f8721,Jewelry,Jewelry,Parent Element,-1 Blacklist,FALSE,-1
_57864a66245977548f04a81f,Electronics,Electronics,Parent Element,-1 Blacklist,FALSE,-1
_57864ada245977548638de91,Building material,Building material,Parent Element,-1 Blacklist,FALSE,-1
_57864bb7245977548b3b66c2,Tool,Tool,Parent Element,-1 Blacklist,FALSE,-1
_57864c322459775490116fbf,Household goods,Household goods,Parent Element,-1 Blacklist,FALSE,-1
_57864c8c245977548867e7f1,Medical supplies,Medical supplies,Parent Element,-1 Blacklist,FALSE,-1
_57864e4c24597754843f8723,Lubricant,Lubricant,Parent Element,-1 Blacklist,FALSE,-1
_57864ee62459775490116fc1,Battery,Battery,Parent Element,-1 Blacklist,FALSE,-1
_578f8778245977358849a9b5,Jacket,Jacket,Lootable,0 None,FALSE,-1
_578f8782245977354405a1e3,Safe,Safe,Lootable,0 None,FALSE,-1
_578f879c24597735401e6bc6,Cash register,Cash register,Lootable,0 None,FALSE,-1
_578f87a3245977356274f2cb,Duffle bag,Duffle bag,Lootable,0 None,FALSE,-1
_578f87ad245977356274f2cc,Wooden crate,Wooden crate,Lootable,0 None,FALSE,-1
_578f87b7245977356274f2cd,Drawer,Drawer,Lootable,0 None,FALSE,-1
_579204f224597773d619e051,Makarov PM (t) 9x18PM pistol,PM (t),Pistols,0 None,FALSE,-1
_5795f317245977243854e041,Common container,Common container,Parent Element,-1 Blacklist,FALSE,-1
_5798a2832459774b53341029,Customs plan map,Customs,Tools,-1 Blacklist,FALSE,-1
_57a0dfb82459774d3078b56c,9x39mm SP-5 gs,SP-5,9x39,0 None,FALSE,-1
_57a0e5022459774d1673f889,9x39mm SP-6 gs,SP-6,9x39,0 None,FALSE,-1
_57a3459f245977764a01f703,VSS/VAL Zenit B-3 ring mount,B-3,Mounts,0 None,FALSE,-1
_57a349b2245977762b199ec7,Pumping station front door key,Pump Frnt,Keys,0 None,FALSE,-1
_57a9b9ce2459770ee926038d,SOK-12 rear sight,SOK12 RS,Sights,0 None,FALSE,-1
_57ac965c24597706be5f975c,ELCAN SpecterDR 1x/4x Scope,SpecterDR,Sights,0 None,FALSE,-1
_57aca93d2459771f2c7e26db,ELCAN SpecterDR 1x/4x scope (FDE),SpecterDR,Sights,0 None,FALSE,-1
_57acb6222459771ec34b5cb0,VOMZ Pilad 043-02 dovetail mount,043-02,Mounts,0 None,FALSE,-1
_57ade1442459771557167e15,Armacon Baskak stock,Baskak,Stocks & Chassis,0 None,FALSE,-1
_57adff4f24597737f373b6e6,SIG Sauer BRAVO4 4X30 Scope,BRAVO4,Sights,3 High,FALSE,-1
_57ae0171245977343c27bfcf,BelOMO PK-06 reflex sight,PK-06,Sights,3 High,FALSE,-1
_57af48872459771f0b2ebf11,Hogue OverMolded Rubber Grip (FDE),OMRG FDE,Pistol Grips,0 None,FALSE,-1
_57bef4c42459772e8d35a53b,ArmoredEquipment,ArmoredEquipment,Parent Element,-1 Blacklist,FALSE,-1
_57c44b372459772d2b39b8ce,AS VAL 9x39 special assault rifle,AS VAL,Assault Carbines,4 Ultra,FALSE,-1
_57c44dd02459772d2e0ae249,AS VAL 9x39 integral barrel-suppressor,VAL suppressor,Barrels,0 None,FALSE,-1
_57c44e7b2459772d28133248,AS VAL rear sight,VAL RS,Sights,0 None,FALSE,-1
_57c44f4f2459772d2c627113,AS VAL dust cover,VAL,Receivers & Slides,0 None,FALSE,-1
_57c44fa82459772d2d75e415,AS VAL pistol grip,VAL,Pistol Grips,0 None,FALSE,-1
_57c450252459772d28133253,AS VAL skeleton stock,VAL,Stocks & Chassis,0 None,FALSE,-1
_57c55efc2459772d2c6271e7,Hogue OverMolded Rubber Grip (Black),OMRG BLK,Pistol Grips,0 None,FALSE,-1
_57c55f092459772d291a8463,Hogue OverMolded Rubber Grip (Ghillie Earth),OMRG GE,Pistol Grips,0 None,FALSE,-1
_57c55f112459772d28133310,Hogue OverMolded Rubber Grip (Ghillie Green),OMRG GG,Pistol Grips,0 None,FALSE,-1
_57c55f172459772d27602381,Hogue OverMolded Rubber Grip (Olive Drab),OMRG OD,Pistol Grips,0 None,FALSE,-1
_57c5ac0824597754771e88a9,March Tactical 3-24x42 FFP optical scope,3-24x42 FFP,Sights,0 None,FALSE,-1
_57c69dd424597774c03b7bbc,30mm Scope mount,30mm Mount,Mounts,0 None,FALSE,-1
_57c9a89124597704ee6faec1,P226 Combat pistol grip (FDE),P226 FDE,Pistol Grips,0 None,FALSE,-1
_57cd379a24597778e7682ecf,Kiba Arms Tactical Tomahawk,KATT,Melee,0 None,FALSE,-1
_57cff947245977638e6f2a19,AK Magpul MOE AKM handguard (Black),MOE AKM,Handguards,0 None,FALSE,-1
_57cffb66245977632f391a99,Magpul M-LOK AFG tactical foregrip (Black),AFG M-LOK,Foregrips,0 None,FALSE,-1
_57cffcd624597763133760c5,Magpul M-LOK AFG tactical foregrip (FDE),AFG M-LOK,Foregrips,0 None,FALSE,-1
_57cffcdd24597763f5110006,Magpul M-LOK AFG tactical foregrip (Olive Drab),AFG M-LOK,Foregrips,0 None,FALSE,-1
_57cffce524597763b31685d8,Magpul M-LOK AFG tactical foregrip (Stealth Gray),AFG M-LOK,Foregrips,0 None,FALSE,-1
_57cffd8224597763b03fc609,AK Magpul MOE AKM handguard (FDE),MOE AKM,Handguards,0 None,FALSE,-1
_57cffddc24597763133760c6,AK Magpul MOE AKM handguard (Olive Drab),MOE AKM,Handguards,0 None,FALSE,-1
_57cffe0024597763b03fc60b,AK Magpul MOE AKM handguard (Plum),MOE AKM,Handguards,0 None,FALSE,-1
_57cffe20245977632f391a9d,AK Magpul MOE AKM handguard (Stealth Gray),MOE AKM,Handguards,0 None,FALSE,-1
_57d14d2524597714373db789,PP-91 Kedr 9x18PM submachine gun,PP-91 Kedr,SMGs,0 None,FALSE,-1
_57d14e1724597714010c3f4b,PP-91 Kedr 9x18PM 20-round magazine,PP91,Magazines,0 None,FALSE,-1
_57d1519e24597714373db79d,PP-91 Kedr 9x18PM 30-round magazine,PP91,Magazines,0 None,FALSE,-1
_57d152ec245977144076ccdf,PP-91 Kedr polymer pistol grip,PP91,Pistol Grips,0 None,FALSE,-1
_57d17c5e2459775a5c57d17d,Ultrafire WF-501B flashlight,WF501B,Lights & Lasers,0 None,FALSE,-1
_57d17e212459775a1179a0f5,25mm ring mount,25mm ring,Mounts,0 None,FALSE,-1
_57da93632459771cb65bf83f,KAC QDSS NT-4 5.56x45 sound suppressor (Black),NT-4 BLK,Muzzle Devices,3 High,FALSE,-1
_57dbb57e2459774673234890,KAC QDSS NT-4 5.56x45 sound suppressor (FDE),NT-4 FDE,Muzzle Devices,3 High,FALSE,-1
_57dc2fa62459775949412633,Kalashnikov AKS-74U 5.45x39 assault rifle,AKS-74U,Assault Rifles,1 Low,FALSE,-1
_57dc324a24597759501edc20,AKS-74U 5.45x39 muzzle brake (6P26 0-20),6P26 0-20,Receivers & Slides,0 None,FALSE,-1
_57dc32dc245977596d4ef3d3,AKS-74U wooden handguard (6P26 Sb.6),6P26 Sb.6,Handguards,0 None,FALSE,-1
_57dc334d245977597164366f,AKS-74U dust cover (6P26 Sb.7),6P26 Sb.7,Receivers & Slides,0 None,FALSE,-1
_57dc347d245977596754e7a1,AKS-74U metal skeleton stock (6P26 Sb.5),6P26 Sb.5,Stocks & Chassis,0 None,FALSE,-1
_57e26ea924597715ca604a09,Bars A-2607 Damascus knife,A-2607,Melee,0 None,FALSE,-1
_57e26fc7245977162a14b800,Bars A-2607 95x18 knife,A-2607,Melee,0 None,FALSE,-1
_57e3dba62459770f0c32322b,AK bakelite pistol grip (6P4 Sb.9),6P4 Sb.9,Pistol Grips,0 None,FALSE,-1
_57ee59b42459771c7b045da5,PP-91 Kedr Rotor 43 RIS mount,PP91 RIS,Mounts,0 None,FALSE,-1
_57f3a5ae2459772b0e0bf19e,PSO scope eyecup,PSO eyecup,Sights,0 None,FALSE,-1
_57f3c6bd24597738e730fa2f,PP-91-01 Kedr-B 9x18PM submachine gun,PP-91-01 Kedr-B,SMGs,0 None,FALSE,-1
_57f3c7e024597738ea4ba286,PP-91-01 Kedr-B muzzle thread piece,PP9101 thr.,Muzzle Devices,0 None,FALSE,-1
_57f3c8cc2459773ec4480328,PP-91-01 Kedr-B 9x18PM sound suppressor,PP9101 supp.,Muzzle Devices,0 None,FALSE,-1
_57f4c844245977379d5c14d1,PP-9 Klin 9x18PMM submachine gun,PP-9 Klin,SMGs,0 None,FALSE,-1
_57fd23e32459772d0805bcf1,Holosun LS321 Tactical device,LS321,Lights & Lasers,0 None,FALSE,-1
_57ffa9f4245977728561e844,AKS-74U Zenit B-11 handguard,B-11,Handguards,0 None,FALSE,-1
_57ffaea724597779f52b3a4d,AK Zenit B-12 Mount,B-12,Mounts,0 None,FALSE,-1
_57ffb0062459777a045af529,AKS-74U Zenit B-18 Mount,B-18,Mounts,0 None,FALSE,-1
_57ffb0e42459777d047111c5,PBS-4 5.45x39 sound suppressor,PBS-4,Muzzle Devices,2 Medium,FALSE,-1
_5811ce572459770cba1a34ea,Stash 10x33,Stash 10x33,Stash,0 None,FALSE,-1
_5811ce662459770f6f490f32,Stash 10x43,Stash 10x43,Stash,0 None,FALSE,-1
_5811ce772459770e9e5f9532,Stash 10x63,Stash 10x63,Stash,0 None,FALSE,-1
_5827272a24597748c74bdeea,SOK-12 Leapers UTG PRO MTU002 Long Top aluminum handguard,MTU002 L,Handguards,0 None,FALSE,-1
_58272b392459774b4c7b3ccd,SOK-12 Leapers UTG PRO MTU002 Short Top aluminum handguard,MTU002 S,Handguards,0 None,FALSE,-1
